file_name,file_code,parameter,orig_variable_code,variable_code,Unit,type_variable,classes,range,valid_values,missing_values,missing_pop,del,metadati_fattori,metadati_normalizzazione,Unnamed: 14,Unnamed: 15
,UCBERKELEY_TAU_6MM,,,CTX_MIDDLETEMPORAL_VOLUME,,<class 'numpy.float64'>,,"31685.0, 11213.0",2224.0,91.0,pop not found,keep,,,,
,UCBERKELEY_TAU_6MM,,,CTX_PARAHIPPOCAMPAL_VOLUME,,<class 'numpy.float64'>,,"5685.0, 1751.0",2224.0,91.0,pop not found,keep,,,,
,UCBERKELEY_TAU_6MM,,,CTX_PRECUNEUS_VOLUME,,<class 'numpy.float64'>,,"27581.0, 9272.0",2224.0,91.0,pop not found,keep,,,,
,UCBERKELEY_TAU_6MM,,,TAU_METAROI,,<class 'numpy.float64'>,,"3.699, 0.74475",2315.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAU_6MM,,,Apositive,,<class 'numpy.int64'>,"1, 0, <NA>","1.0, 0.0",2224.0,91.0,pop not found,keep,,,,
,UCBERKELEY_TAU_6MM,,,Tpositive,,<class 'numpy.int64'>,"0, 1","1.0, 0.0",2315.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAU_6MM,,,VISIT_MONTH,,,,,,,,,,,,
,UCBERKELEY_TAU_6MM,,,METHOD,,,,,,,,,,,,
,UCBERKELEY_TAU_6MM,,,CTX_ENTORHINAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAU_6MM,,,CSF_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAU_6MM,,,CTX_FUSIFORM_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAU_6MM,,,CTX_INFERIORPARIETAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAU_6MM,,,CTX_INFERIORTEMPORAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAU_6MM,,,CTX_LATERALOCCIPITAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAU_6MM,,,CTX_MIDDLETEMPORAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAU_6MM,,,CTX_PARAHIPPOCAMPAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAU_6MM,,,CTX_PRECUNEUS_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAU_6MM,,,VISIT_MONTH,,,,,,,,,,,,
,UCBERKELEY_TAU_6MM,,,METHOD,,,,,,,,,,,,
,UCBERKELEY_TAU_6MM,,,CTX_ENTORHINAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAU_6MM,,,CSF_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAU_6MM,,,CTX_FUSIFORM_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAU_6MM,,,CTX_INFERIORPARIETAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAU_6MM,,,CTX_INFERIORTEMPORAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAU_6MM,,,CTX_LATERALOCCIPITAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAU_6MM,,,CTX_MIDDLETEMPORAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAU_6MM,,,CTX_PARAHIPPOCAMPAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAU_6MM,,,CTX_PRECUNEUS_VOLUME,,,,,,,,,,,,
,UCBERKELEY_AMY_6MM,,RID,RID,,<class 'numpy.int64'>,None,"10875.0, 21.0",4562.0,0.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,VISCODE2,VISCODE,,<class 'str'>,"m48, m72, m126, m150, m180",None,4562.0,0.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,SCANDATE,EXAMDATE,,<class 'datetime.date'>,None,None,4562.0,0.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,TRACER_SUVR_WARNING,WARNING,,<class 'str'>,USE CENTILOIDS (NOT SUVRs) TO COMPARE ACROSS TRACERS,None,4562.0,0.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,AMYLOID_STATUS,AMYLOID_STATUS,,<class 'numpy.float64'>,"0.0, 1.0, nan","1.0, 0.0",4494.0,68.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,AMYLOID_STATUS_COMPOSITE_REF,AMYLOID_STATUS_COMPOSITE_REF,,<class 'numpy.float64'>,"0.0, 1.0, nan","1.0, 0.0",4494.0,68.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,CENTILOIDS,AMY_CENTILOIDS,,<class 'numpy.float64'>,None,"346.0, -39.0",4475.0,87.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,SUMMARY_SUVR,SUMMARY_SUVR,,<class 'numpy.float64'>,None,"2.842, 0.797",4562.0,0.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,CTX_ENTORHINAL_SUVR,ENTORHINAL_SUVR,,<class 'numpy.float64'>,None,"1.639, 0.505",4223.0,339.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,CTX_INFERIORTEMPORAL_SUVR,INFERIOR_TEMPORAL_SUVR,,<class 'numpy.float64'>,None,"2.499, 0.804",4223.0,339.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,RID,RID,,,,,,,,keep,,,,
,UCBERKELEY_AMY_6MM,,VISCODE2,VISCODE,,,,,,,,keep,,,,
,UCBERKELEY_AMY_6MM,,SCANDATE,EXAMDATE,,,,,,,,keep,,,,
,UCBERKELEY_AMY_6MM,,,VISIT_MONTH,,<class 'numpy.int64'>,None,"177.0, 0.0",4562.0,0.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,METHOD,,<class 'str'>,"FBP, FBB, NAV",None,4562.0,0.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,SUMMARY_VOLUME,,<class 'numpy.float64'>,None,"423018.0, 179914.0",4223.0,339.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_ENTORHINAL_VOLUME,,<class 'numpy.float64'>,None,"6911.0, 746.0",4223.0,339.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_INFERIORTEMPORAL_VOLUME,,<class 'numpy.float64'>,None,"31454.0, 8623.0",4223.0,339.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,TAU_METAROI,,<class 'numpy.float64'>,None,"2.013, 0.6955",4223.0,339.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,Apositive,,<class 'numpy.int64'>,"0, 1, <NA>","1.0, 0.0",4561.0,1.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,Tpositive,,<class 'numpy.int64'>,"<NA>, 0, 1","1.0, 0.0",4223.0,339.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,VISIT_MONTH,,,,,,,,,,,,
,UCBERKELEY_AMY_6MM,,,METHOD,,,,,,,,,,,,
,UCBERKELEY_AMY_6MM,,,SUMMARY_VOLUME,,,,,,,,,,,,
,UCBERKELEY_AMY_6MM,,,CTX_ENTORHINAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_AMY_6MM,,,CTX_INFERIORTEMPORAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_AMY_6MM,,,VISIT_MONTH,,,,,,,,,,,,
,UCBERKELEY_AMY_6MM,,,METHOD,,,,,,,,,,,,
,UCBERKELEY_AMY_6MM,,,SUMMARY_VOLUME,,,,,,,,,,,,
,UCBERKELEY_AMY_6MM,,,CTX_ENTORHINAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_AMY_6MM,,,CTX_INFERIORTEMPORAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,TRACER_SUVR_WARNING,WARNING,,<class 'str'>,DO NOT COMPARE SUVRs ACROSS TRACERS,,2094.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,CTX_ENTORHINAL_SUVR,ENTORHINAL_SUVR,,<class 'numpy.float64'>,,"5.771, 0.602",2094.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,CSF_SUVR,CSF_SUVR,,<class 'numpy.float64'>,,"0.844, 0.007",2092.0,2.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,CTX_FUSIFORM_SUVR,FUSIFORM_SUVR,,<class 'numpy.float64'>,,"8.054, 0.459",2094.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,CTX_INFERIORPARIETAL_SUVR,INFERIORPARIETAL_SUVR,,<class 'numpy.float64'>,,"8.66, 0.811",2094.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,CTX_INFERIORTEMPORAL_SUVR,INFERIOR_TEMPORAL_SUVR,,<class 'numpy.float64'>,,"8.074, 0.687",2094.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,CTX_LATERALOCCIPITAL_SUVR,LATERALOCCIPITAL_SUVR,,<class 'numpy.float64'>,,"11.414, 0.454",2094.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,CTX_MIDDLETEMPORAL_SUVR,MIDDLETEMPORAL_SUVR,,<class 'numpy.float64'>,,"6.668, 0.508",2094.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,CTX_PARAHIPPOCAMPAL_SUVR,PARAHIPPOCAMPAL_SUVR,,<class 'numpy.float64'>,,"5.406, 0.279",2094.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,CTX_PRECUNEUS_SUVR,PRECUNEUS_SUVR,,<class 'numpy.float64'>,,"8.131, 0.717",2094.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,RID,,<class 'numpy.int64'>,,"10770.0, 21.0",2094.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,VISCODE2,,<class 'str'>,"m144, m228, m150, m162, m156",,2094.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,VISIT_MONTH,,<class 'numpy.int64'>,,"113.0, 0.0",2094.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,SCANDATE,,<class 'datetime.date'>,,,2094.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,METHOD,,<class 'str'>,"FTP, unknown",,2094.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_ENTORHINAL_VOLUME,,<class 'numpy.float64'>,,"5946.0, 746.0",2094.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,CSF_VOLUME,,<class 'numpy.float64'>,,"3763.0, 628.0",2094.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_FUSIFORM_VOLUME,,<class 'numpy.float64'>,,"26688.0, 9510.0",2094.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_INFERIORPARIETAL_VOLUME,,<class 'numpy.float64'>,,"37678.0, 12378.0",2094.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_INFERIORTEMPORAL_VOLUME,,<class 'numpy.float64'>,,"31454.0, 9660.0",2094.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_LATERALOCCIPITAL_VOLUME,,<class 'numpy.float64'>,,"35627.0, 9370.0",2094.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_MIDDLETEMPORAL_VOLUME,,<class 'numpy.float64'>,,"31685.0, 11213.0",2094.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_PARAHIPPOCAMPAL_VOLUME,,<class 'numpy.float64'>,,"5685.0, 1751.0",2094.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_PRECUNEUS_VOLUME,,<class 'numpy.float64'>,,"27581.0, 9272.0",2094.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,TAU_METAROI,,<class 'numpy.float64'>,,"6.682499999999999, 0.55125",2094.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,Apositive,,<class 'numpy.int64'>,"1, 0","1.0, 0.0",2094.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,Tpositive,,<class 'numpy.int64'>,"1, 0","1.0, 0.0",2094.0,0.0,pop not found,keep,,,,
,UCBERKELEY_TAUPVC_6MM,,,RID,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,VISCODE2,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,VISIT_MONTH,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,SCANDATE,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,METHOD,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_ENTORHINAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,CSF_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_FUSIFORM_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_INFERIORPARIETAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_INFERIORTEMPORAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_LATERALOCCIPITAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_MIDDLETEMPORAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_PARAHIPPOCAMPAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_PRECUNEUS_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,RID,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,VISCODE2,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,VISIT_MONTH,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,SCANDATE,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,METHOD,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_ENTORHINAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,CSF_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_FUSIFORM_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_INFERIORPARIETAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_INFERIORTEMPORAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_LATERALOCCIPITAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_MIDDLETEMPORAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_PARAHIPPOCAMPAL_VOLUME,,,,,,,,,,,,
,UCBERKELEY_TAUPVC_6MM,,,CTX_PRECUNEUS_VOLUME,,,,,,,,,,,,
