file_name,file_code,parameter,orig_variable_code,variable_code,Unit,type_variable,classes,range,valid_values,missing_values,missing_pop,del,metadati_fattori,metadati_normalizzazione,Unnamed: 14,Unnamed: 15
,UCBERKELEY_AMY_6MM,,,CTX_LATERALORBITOFRONTAL_SUVR,,<class 'numpy.float64'>,None,"3.399, 0.758",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LATERALORBITOFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"18434.0, 8842.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LINGUAL_SUVR,,<class 'numpy.float64'>,None,"2.97, 0.877",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LINGUAL_VOLUME,,<class 'numpy.float64'>,None,"19601.0, 8307.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_MEDIALORBITOFRONTAL_SUVR,,<class 'numpy.float64'>,None,"2.693, 0.753",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_MEDIALORBITOFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"13876.0, 6625.0",1449.0,67.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_MIDDLETEMPORAL_SUVR,,<class 'numpy.float64'>,None,"4.0, 0.912",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_MIDDLETEMPORAL_VOLUME,,<class 'numpy.float64'>,None,"31685.0, 11421.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_PARACENTRAL_SUVR,,<class 'numpy.float64'>,None,"2.363, 0.796",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_PARACENTRAL_VOLUME,,<class 'numpy.float64'>,None,"10986.0, 4734.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_PARAHIPPOCAMPAL_SUVR,,<class 'numpy.float64'>,None,"2.278, 0.784",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_PARAHIPPOCAMPAL_VOLUME,,<class 'numpy.float64'>,None,"5685.0, 2214.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_PARSOPERCULARIS_SUVR,,<class 'numpy.float64'>,None,"3.589, 0.752",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_PARSOPERCULARIS_VOLUME,,<class 'numpy.float64'>,None,"12836.0, 4801.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_PARSORBITALIS_SUVR,,<class 'numpy.float64'>,None,"3.85, 0.811",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_PARSORBITALIS_VOLUME,,<class 'numpy.float64'>,None,"6892.0, 2452.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_PARSTRIANGULARIS_SUVR,,<class 'numpy.float64'>,None,"3.512, 0.759",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_PARSTRIANGULARIS_VOLUME,,<class 'numpy.float64'>,None,"11719.0, 4865.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_PERICALCARINE_SUVR,,<class 'numpy.float64'>,None,"2.915, 0.842",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_PERICALCARINE_VOLUME,,<class 'numpy.float64'>,None,"7856.0, 2165.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_POSTCENTRAL_SUVR,,<class 'numpy.float64'>,None,"2.411, 0.706",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_POSTCENTRAL_VOLUME,,<class 'numpy.float64'>,None,"25695.0, 10756.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_POSTERIORCINGULATE_SUVR,,<class 'numpy.float64'>,None,"3.46, 0.812",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_POSTERIORCINGULATE_VOLUME,,<class 'numpy.float64'>,None,"11535.0, 2054.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_PRECENTRAL_SUVR,,<class 'numpy.float64'>,None,"2.023, 0.729",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_PRECENTRAL_VOLUME,,<class 'numpy.float64'>,None,"37386.0, 13766.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_PRECUNEUS_SUVR,,<class 'numpy.float64'>,None,"4.037, 0.875",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_PRECUNEUS_VOLUME,,<class 'numpy.float64'>,None,"26608.0, 11140.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_ROSTRALANTERIORCINGULATE_SUVR,,<class 'numpy.float64'>,None,"1.955, 0.738",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_ROSTRALANTERIORCINGULATE_VOLUME,,<class 'numpy.float64'>,None,"7474.0, 1558.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_ROSTRALMIDDLEFRONTAL_SUVR,,<class 'numpy.float64'>,None,"4.571, 0.685",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_ROSTRALMIDDLEFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"50046.0, 16316.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_SUPERIORFRONTAL_SUVR,,<class 'numpy.float64'>,None,"3.007, 0.707",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_SUPERIORFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"57959.0, 25550.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_SUPERIORPARIETAL_SUVR,,<class 'numpy.float64'>,None,"4.043, 0.768",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_SUPERIORPARIETAL_VOLUME,,<class 'numpy.float64'>,None,"37095.0, 14825.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_SUPERIORTEMPORAL_SUVR,,<class 'numpy.float64'>,None,"2.795, 0.818",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_SUPERIORTEMPORAL_VOLUME,,<class 'numpy.float64'>,None,"30202.0, 12461.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_SUPRAMARGINAL_SUVR,,<class 'numpy.float64'>,None,"3.539, 0.779",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_SUPRAMARGINAL_VOLUME,,<class 'numpy.float64'>,None,"29072.0, 10961.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_TEMPORALPOLE_SUVR,,<class 'numpy.float64'>,None,"2.35, 0.811",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_TEMPORALPOLE_VOLUME,,<class 'numpy.float64'>,None,"9644.0, 2433.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_TRANSVERSETEMPORAL_SUVR,,<class 'numpy.float64'>,None,"2.347, 0.7",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_TRANSVERSETEMPORAL_VOLUME,,<class 'numpy.float64'>,None,"3541.0, 1147.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,ACCUMBENS_AREA_SUVR,,<class 'numpy.float64'>,None,"2.159, 0.631",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,ACCUMBENS_AREA_VOLUME,,<class 'numpy.float64'>,None,"1636.0, 300.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,AMYGDALA_SUVR,,<class 'numpy.float64'>,None,"2.537, 0.729",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,AMYGDALA_VOLUME,,<class 'numpy.float64'>,None,"4530.0, 980.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CAUDATE_SUVR,,<class 'numpy.float64'>,None,"1.621, 0.446",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CAUDATE_VOLUME,,<class 'numpy.float64'>,None,"12321.0, 4068.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CEREBELLUM_CORTEX_SUVR,,<class 'numpy.float64'>,None,"1.171, 0.947",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CEREBELLUM_CORTEX_VOLUME,,<class 'numpy.float64'>,None,"131223.0, 72344.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CEREBELLUM_WHITE_MATTER_SUVR,,<class 'numpy.float64'>,None,"1.485, 0.773",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CEREBELLUM_WHITE_MATTER_VOLUME,,<class 'numpy.float64'>,None,"37894.0, 13671.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CEREBRAL_WHITE_MATTER_SUVR,,<class 'numpy.float64'>,None,"2.576, 0.801",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CEREBRAL_WHITE_MATTER_VOLUME,,<class 'numpy.float64'>,None,"578367.0, 224785.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CHOROID_PLEXUS_SUVR,,<class 'numpy.float64'>,None,"3.465, 0.615",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CHOROID_PLEXUS_VOLUME,,<class 'numpy.float64'>,None,"3400.0, 620.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,HIPPOCAMPUS_SUVR,,<class 'numpy.float64'>,None,"2.015, 0.827",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,HIPPOCAMPUS_VOLUME,,<class 'numpy.float64'>,None,"11049.0, 3255.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,OPTIC_CHIASM_SUVR,,<class 'numpy.float64'>,None,"1.953, 0.406",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,OPTIC_CHIASM_VOLUME,,<class 'numpy.float64'>,None,"333.0, 51.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,INF_LAT_VENT_SUVR,,<class 'numpy.float64'>,None,"2.141, 0.518",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,INF_LAT_VENT_VOLUME,,<class 'numpy.float64'>,None,"16102.0, 164.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LATERAL_VENTRICLE_SUVR,,<class 'numpy.float64'>,None,"1.368, 0.218",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,LATERAL_VENTRICLE_VOLUME,,<class 'numpy.float64'>,None,"129566.0, 6800.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,PALLIDUM_SUVR,,<class 'numpy.float64'>,None,"2.529, 0.783",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,PALLIDUM_VOLUME,,<class 'numpy.float64'>,None,"6324.0, 2454.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,PUTAMEN_SUVR,,<class 'numpy.float64'>,None,"2.258, 0.778",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,PUTAMEN_VOLUME,,<class 'numpy.float64'>,None,"13556.0, 4438.0",1449.0,67.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,THALAMUS_PROPER_SUVR,,<class 'numpy.float64'>,None,"2.088, 0.714",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,THALAMUS_PROPER_VOLUME,,<class 'numpy.float64'>,None,"19663.0, 8557.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,VENTRALDC_SUVR,,<class 'numpy.float64'>,None,"1.833, 0.774",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,VENTRALDC_VOLUME,,<class 'numpy.float64'>,None,"10969.0, 4441.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,VESSEL_SUVR,,<class 'numpy.float64'>,None,"2.096, 0.948",1438.0,78.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,VESSEL_VOLUME,,<class 'numpy.float64'>,None,"321.0, 1.0",1438.0,78.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_BANKSSTS_SUVR,,<class 'numpy.float64'>,None,"4.46, 0.84",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_BANKSSTS_VOLUME,,<class 'numpy.float64'>,None,"3987.0, 779.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_CAUDALANTERIORCINGULATE_SUVR,,<class 'numpy.float64'>,None,"2.007, 0.619",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_CAUDALANTERIORCINGULATE_VOLUME,,<class 'numpy.float64'>,None,"4960.0, 352.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_CAUDALMIDDLEFRONTAL_SUVR,,<class 'numpy.float64'>,None,"4.124, 0.7",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_CAUDALMIDDLEFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"12065.0, 2609.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_CUNEUS_SUVR,,<class 'numpy.float64'>,None,"3.422, 0.862",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_CUNEUS_VOLUME,,<class 'numpy.float64'>,None,"5051.0, 1741.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_ENTORHINAL_SUVR,,<class 'numpy.float64'>,None,"2.334, 0.848",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_ENTORHINAL_VOLUME,,<class 'numpy.float64'>,None,"3307.0, 291.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_FRONTALPOLE_SUVR,,<class 'numpy.float64'>,None,"3.351, 0.58",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_FRONTALPOLE_VOLUME,,<class 'numpy.float64'>,None,"1796.0, 508.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_FUSIFORM_SUVR,,<class 'numpy.float64'>,None,"3.531, 0.91",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_FUSIFORM_VOLUME,,<class 'numpy.float64'>,None,"13678.0, 3944.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_INFERIORPARIETAL_SUVR,,<class 'numpy.float64'>,None,"4.489, 0.839",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_INFERIORPARIETAL_VOLUME,,<class 'numpy.float64'>,None,"17756.0, 5861.0",1450.0,66.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_INFERIORTEMPORAL_SUVR,,<class 'numpy.float64'>,None,"4.2, 0.925",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_INFERIORTEMPORAL_VOLUME,,<class 'numpy.float64'>,None,"15573.0, 4547.0",1449.0,67.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_INSULA_SUVR,,<class 'numpy.float64'>,None,"2.106, 0.765",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_INSULA_VOLUME,,<class 'numpy.float64'>,None,"21138.0, 3825.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_ISTHMUSCINGULATE_SUVR,,<class 'numpy.float64'>,None,"3.946, 0.814",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_ISTHMUSCINGULATE_VOLUME,,<class 'numpy.float64'>,None,"6967.0, 1507.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_LATERALOCCIPITAL_SUVR,,<class 'numpy.float64'>,None,"3.759, 0.835",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_LATERALOCCIPITAL_VOLUME,,<class 'numpy.float64'>,None,"16234.0, 6196.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_LATERALORBITOFRONTAL_SUVR,,<class 'numpy.float64'>,None,"3.759, 0.747",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_LATERALORBITOFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"11834.0, 3412.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_LINGUAL_SUVR,,<class 'numpy.float64'>,None,"2.913, 0.872",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_LINGUAL_VOLUME,,<class 'numpy.float64'>,None,"11629.0, 3980.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_MEDIALORBITOFRONTAL_SUVR,,<class 'numpy.float64'>,None,"2.774, 0.762",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_MEDIALORBITOFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"7019.0, 3183.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_MIDDLETEMPORAL_SUVR,,<class 'numpy.float64'>,None,"4.237, 0.898",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_MIDDLETEMPORAL_VOLUME,,<class 'numpy.float64'>,None,"14767.0, 4874.0",1450.0,66.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_PARACENTRAL_SUVR,,<class 'numpy.float64'>,None,"2.038, 0.753",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_PARACENTRAL_VOLUME,,<class 'numpy.float64'>,None,"7180.0, 2046.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_PARAHIPPOCAMPAL_SUVR,,<class 'numpy.float64'>,None,"2.409, 0.806",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_PARAHIPPOCAMPAL_VOLUME,,<class 'numpy.float64'>,None,"3643.0, 938.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_PARSOPERCULARIS_SUVR,,<class 'numpy.float64'>,None,"3.525, 0.743",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_PARSOPERCULARIS_VOLUME,,<class 'numpy.float64'>,None,"7630.0, 2451.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_PARSORBITALIS_SUVR,,<class 'numpy.float64'>,None,"4.214, 0.781",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_PARSORBITALIS_VOLUME,,<class 'numpy.float64'>,None,"3294.0, 438.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_PARSTRIANGULARIS_SUVR,,<class 'numpy.float64'>,None,"3.546, 0.727",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_PARSTRIANGULARIS_VOLUME,,<class 'numpy.float64'>,None,"5341.0, 1834.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_PERICALCARINE_SUVR,,<class 'numpy.float64'>,None,"2.703, 0.837",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_PERICALCARINE_VOLUME,,<class 'numpy.float64'>,None,"4678.0, 988.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_POSTCENTRAL_SUVR,,<class 'numpy.float64'>,None,"2.335, 0.705",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_POSTCENTRAL_VOLUME,,<class 'numpy.float64'>,None,"13889.0, 5475.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_POSTERIORCINGULATE_SUVR,,<class 'numpy.float64'>,None,"3.512, 0.762",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_POSTERIORCINGULATE_VOLUME,,<class 'numpy.float64'>,None,"8715.0, 990.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_PRECENTRAL_SUVR,,<class 'numpy.float64'>,None,"2.202, 0.72",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_PRECENTRAL_VOLUME,,<class 'numpy.float64'>,None,"25709.0, 6606.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_PRECUNEUS_SUVR,,<class 'numpy.float64'>,None,"4.285, 0.878",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_PRECUNEUS_VOLUME,,<class 'numpy.float64'>,None,"17038.0, 4821.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_ROSTRALANTERIORCINGULATE_SUVR,,<class 'numpy.float64'>,None,"1.936, 0.732",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_ROSTRALANTERIORCINGULATE_VOLUME,,<class 'numpy.float64'>,None,"5073.0, 776.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_ROSTRALMIDDLEFRONTAL_SUVR,,<class 'numpy.float64'>,None,"4.723, 0.676",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_ROSTRALMIDDLEFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"23211.0, 6861.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_SUPERIORFRONTAL_SUVR,,<class 'numpy.float64'>,None,"3.231, 0.728",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_SUPERIORFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"39158.0, 13132.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_SUPERIORPARIETAL_SUVR,,<class 'numpy.float64'>,None,"4.091, 0.783",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_SUPERIORPARIETAL_VOLUME,,<class 'numpy.float64'>,None,"23420.0, 7205.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_SUPERIORTEMPORAL_SUVR,,<class 'numpy.float64'>,None,"3.024, 0.816",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_SUPERIORTEMPORAL_VOLUME,,<class 'numpy.float64'>,None,"16418.0, 5891.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_SUPRAMARGINAL_SUVR,,<class 'numpy.float64'>,None,"3.696, 0.788",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_SUPRAMARGINAL_VOLUME,,<class 'numpy.float64'>,None,"17431.0, 5543.0",1450.0,66.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_TEMPORALPOLE_SUVR,,<class 'numpy.float64'>,None,"2.828, 0.796",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_TEMPORALPOLE_VOLUME,,<class 'numpy.float64'>,None,"5851.0, 726.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_TRANSVERSETEMPORAL_SUVR,,<class 'numpy.float64'>,None,"2.81, 0.709",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_LH_TRANSVERSETEMPORAL_VOLUME,,<class 'numpy.float64'>,None,"2249.0, 620.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_BANKSSTS_SUVR,,<class 'numpy.float64'>,None,"4.524, 0.849",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_BANKSSTS_VOLUME,,<class 'numpy.float64'>,None,"3247.0, 952.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_CAUDALANTERIORCINGULATE_SUVR,,<class 'numpy.float64'>,None,"1.881, 0.569",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_CAUDALANTERIORCINGULATE_VOLUME,,<class 'numpy.float64'>,None,"3667.0, 368.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_CAUDALMIDDLEFRONTAL_SUVR,,<class 'numpy.float64'>,None,"3.7, 0.704",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_CAUDALMIDDLEFRONTAL_VOLUME,,<class 'numpy.float64'>,None,"9461.0, 2379.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_CUNEUS_SUVR,,<class 'numpy.float64'>,None,"4.092, 0.821",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_CUNEUS_VOLUME,,<class 'numpy.float64'>,None,"6165.0, 1556.0",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_ENTORHINAL_SUVR,,<class 'numpy.float64'>,None,"2.391, 0.824",1451.0,65.0,pop not found,keep,,,,
,UCBERKELEY_AMY_6MM,,,CTX_RH_ENTORHINAL_VOLUME,,<class 'numpy.float64'>,None,"3452.0, 411.0",1451.0,65.0,pop not found,keep,,,,
